file_path,invalid_label,question,gold_answer,sparql,result,answer,explanation,formatted
ComplexQA/Monaco_time_complex/00056.json,null_output,What were the reasons that caused each of Britain's past four PMs to resign,"['The Leave vote.', 'On 22 April it was announced that the leaders of 70 Conservative Associations had signed a petition calling for a vote of no confidence.', 'he had lied to the Commons on numerous occasions', 'She was pilloried in national and international press as a u-turner, and a chaotic vote on fracking along with the resignation of Braverman as home secretary compounded a rapid deterioration of confidence in her leadership.']",,,,,
ComplexQA/Monaco_time_complex/00057.json,empty_sparql_result,What is the ethnicity of the main protagonists in each GTA game,"[['Grand Theft Auto: Chinatown Wars', 'Chinese-American'], ['Grand Theft Auto: Vice City', 'Italian-American'], ['Grand Theft Auto: San Andreas', 'African-American'], ['Grand Theft Auto IV', 'Eastern European'], ['Grand Theft Auto: The Ballad of Gay Tony', 'Dominican-American'], ['Grand Theft Auto: Liberty City Stories', 'Italian'], ['Grand Theft Auto: Vice City Stories', 'Black'], ['Grand Theft Auto V', 'Canadian-American']]","SELECT ?gameLabel ?protagonistLabel ?ethnicityLabel WHERE {
  ?game wdt:P179 wd:Q15252 ; wdt:P31 wd:Q7889 ; wdt:P1552 ?protagonist .
  ?protagonist wdt:P103 ?ethnicity .
  ?game rdfs:label ?gameLabel .
  ?protagonist rdfs:label ?protagonistLabel .
  ?ethnicity rdfs:label ?ethnicityLabel .
  FILTER(LANG(?gameLabel) = 'en')
  FILTER(LANG(?protagonistLabel) = 'en')
  FILTER(LANG(?ethnicityLabel) = 'en')
}",Got no rows and 3 columns,"Wikidata does not contain ethnicity information for the main protagonists of GTA games. None of the attempted SPARQL queries returned relevant results, indicating this data is not present in the knowledge graph.",,"Wikidata does not contain ethnicity information for the main protagonists of GTA games. None of the attempted SPARQL queries returned relevant results, indicating this data is not present in the knowledge graph.

SPARQL query over wikidata:
```sparql
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
PREFIX wd: <http://www.wikidata.org/entity/>
SELECT ?gameLabel ?protagonistLabel ?ethnicityLabel WHERE {
  ?game wdt:P179 wd:Q15252 ; wdt:P31 wd:Q7889 ; wdt:P1552 ?protagonist .
  ?protagonist wdt:P103 ?ethnicity .
  ?game rdfs:label ?gameLabel .
  ?protagonist rdfs:label ?protagonistLabel .
  ?ethnicity rdfs:label ?ethnicityLabel .
  FILTER(LANG(?gameLabel) = 'en')
  FILTER(LANG(?protagonistLabel) = 'en')
  FILTER(LANG(?ethnicityLabel) = 'en')
}
```

Execution result:
Got no rows and 3 columns"
ComplexQA/Monaco_time_complex/00058.json,empty_sparql_result,"Which NFL teams have wide receivers from Notre Dame university , university of Florida or Louisiana state university","['New England Patriots', 'Cincinnati Bengals', 'Indianapolis Colts', 'Los Angeles Chargers', 'New York Giants', 'Kansas City Chiefs', 'Carolina Panthers', 'Houston Texans', 'Jacksonville Jaguars', 'Dallas Cowboys', 'Washington Commanders', 'Chicago Bears', 'Minnesota Vikings', 'New Orleans Saints', 'Tampa Bay Buccaneers', 'Los Angeles Rams', 'San Francisco 49ers', 'Buffalo Bills', 'Miami Dolphins', 'Pittsburgh Steelers']","SELECT DISTINCT ?team ?teamLabel WHERE {
  ?player wdt:P106 wd:Q214710 .
  ?player wdt:P69 ?university .
  VALUES ?university {
    wd:Q245476 wd:Q401278 wd:Q21844
  }
  ?player p:P54 ?teamStatement .
  ?teamStatement ps:P54 ?team .
  ?team wdt:P463 wd:Q13675 .
  OPTIONAL {
    ?team rdfs:label ?teamLabel .
    FILTER(lang(?teamLabel) = ""en"")
  }
}",Got no rows and 2 columns,"Based on the Wikidata query, no NFL teams with wide receivers from the specified universities could be found in the current dataset. This may be due to incomplete data in Wikidata regarding college affiliations of NFL players.",,"Based on the Wikidata query, no NFL teams with wide receivers from the specified universities could be found in the current dataset. This may be due to incomplete data in Wikidata regarding college affiliations of NFL players.

SPARQL query over wikidata:
```sparql
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ps: <http://www.wikidata.org/prop/statement/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX p: <http://www.wikidata.org/prop/>
SELECT DISTINCT ?team ?teamLabel WHERE {
  ?player wdt:P106 wd:Q214710 .
  ?player wdt:P69 ?university .
  VALUES ?university {
    wd:Q245476 wd:Q401278 wd:Q21844
  }
  ?player p:P54 ?teamStatement .
  ?teamStatement ps:P54 ?team .
  ?team wdt:P463 wd:Q13675 .
  OPTIONAL {
    ?team rdfs:label ?teamLabel .
    FILTER(lang(?teamLabel) = ""en"")
  }
}
```

Execution result:
Got no rows and 2 columns"
ComplexQA/Monaco_time_complex/00059.json,empty_sparql_result,Which male players have won the same Grand Slam tournament more than two years in a row,"['Jack Crawford', 'Novak Djokovic', 'Roy Emerson', 'Anthony Wilding', 'Björn Borg', 'Fred Perry', 'Laurence Doherty', 'Pete Sampras', 'Reginald Doherty', 'Roger Federer', 'William Renshaw', 'Arthur Ashe', 'Bill Tilden', 'Ivan Lendl', 'John McEnroe', 'Malcolm Whitman', 'Oliver Campbell', 'Richard Sears', 'William Larned', 'André Vacherot', 'Marcel Vacherot', 'Max Decugis', 'Paul Aymé', 'Rafael Nadal', 'Yvon Petra']","SELECT DISTINCT ?winner ?winnerLabel WHERE {
  VALUES ?tournament {
    wd:Q50113 wd:Q155691 wd:Q1659 wd:Q31250
  }
  ?event1 wdt:P527 ?tournament .
  ?event1 wdt:P1461 ?winner .
  ?event1 wdt:P585 ?time1 .
  ?event2 wdt:P527 ?tournament .
  ?event2 wdt:P1461 ?winner .
  ?event2 wdt:P585 ?time2 .
  ?event3 wdt:P527 ?tournament .
  ?event3 wdt:P1461 ?winner .
  ?event3 wdt:P585 ?time3 .
  BIND(YEAR(?time1) AS ?y1)
  BIND(YEAR(?time2) AS ?y2)
  BIND(YEAR(?time3) AS ?y3)
  FILTER(?y2 = ?y1 + 1)
  FILTER(?y3 = ?y2 + 1)
  ?winner wdt:P21 wd:Q6581097 .
  SERVICE wikibase:label {
    bd:serviceParam wikibase:language ""en"" .
  }
}",Got no rows and 2 columns,No male players have won the same Grand Slam tournament three years in a row based on the Wikidata query results.,,"No male players have won the same Grand Slam tournament three years in a row based on the Wikidata query results.

SPARQL query over wikidata:
```sparql
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX bd: <http://www.bigdata.com/rdf#>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
PREFIX wikibase: <http://wikiba.se/ontology#>
SELECT DISTINCT ?winner ?winnerLabel WHERE {
  VALUES ?tournament {
    wd:Q50113 wd:Q155691 wd:Q1659 wd:Q31250
  }
  ?event1 wdt:P527 ?tournament .
  ?event1 wdt:P1461 ?winner .
  ?event1 wdt:P585 ?time1 .
  ?event2 wdt:P527 ?tournament .
  ?event2 wdt:P1461 ?winner .
  ?event2 wdt:P585 ?time2 .
  ?event3 wdt:P527 ?tournament .
  ?event3 wdt:P1461 ?winner .
  ?event3 wdt:P585 ?time3 .
  BIND(YEAR(?time1) AS ?y1)
  BIND(YEAR(?time2) AS ?y2)
  BIND(YEAR(?time3) AS ?y3)
  FILTER(?y2 = ?y1 + 1)
  FILTER(?y3 = ?y2 + 1)
  ?winner wdt:P21 wd:Q6581097 .
  SERVICE wikibase:label {
    bd:serviceParam wikibase:language ""en"" .
  }
}
```

Execution result:
Got no rows and 2 columns"
ComplexQA/Monaco_time_complex/00061.json,empty_sparql_result,"In the ten countries with the highest HDI, what is the population growth rate along with the male and female suicide rates","[['Switzerland', '0.64', '14.2', '9.2'], ['Norway', '0.8% (2022 est.)', '13.4', '7.4'], ['Iceland', '0.89', '18.7', '9.3'], ['Sweden', '0.5% (2022 est.)', '16.9', '8.7'], ['Denmark', '0.44', '11.1', '6.3'], ['Germany', '-0.12', '12.8', '7.6'], ['Ireland', '0.91', '14.3', '4.6'], ['Singapore', '0.9', '12.7', '4.9'], ['Netherlands', '0.36', '12.5', '7.6'], ['Australia', '1.13', '17.0', '6.7']]","SELECT ?country ?countryLabel ?hdi ?populationGrowth ?maleSuicideRate ?femaleSuicideRate WHERE {
  ?country wdt:P31 wd:Q6256 .
  ?country wdt:P2586 ?hdi .
  FILTER(isNumeric(?hdi))
  OPTIONAL {
    ?country wdt:P1453 ?populationGrowth .
  }
  OPTIONAL {
    ?country p:P1940 ?maleSuicideStatement .
    ?maleSuicideStatement ps:P1940 ?maleSuicideRate .
    ?maleSuicideStatement pq:P21 wd:Q6581097 .
  }
  OPTIONAL {
    ?country p:P1940 ?femaleSuicideStatement .
    ?femaleSuicideStatement ps:P1940 ?femaleSuicideRate .
    ?femaleSuicideStatement pq:P21 wd:Q6581072 .
  }
  SERVICE wikibase:label {
    bd:serviceParam wikibase:language ""en"" .
  }
}
ORDER BY DESC(?hdi)
LIMIT 10",Got no rows and 6 columns,"The query returned no results, indicating that either the HDI values (wdt:P2586), population growth rates (wdt:P1453), or gender-specific suicide rates (p:P1940 with gender qualifiers) are not consistently stored in Wikidata for countries. This suggests the required data may not be available in the current Wikidata snapshot for the top HDI countries. Consult sources like the UNDP Human Development Reports for authoritative HDI data, as Wikidata may lack complete or up-to-date entries for these statistics.",,"The query returned no results, indicating that either the HDI values (wdt:P2586), population growth rates (wdt:P1453), or gender-specific suicide rates (p:P1940 with gender qualifiers) are not consistently stored in Wikidata for countries. This suggests the required data may not be available in the current Wikidata snapshot for the top HDI countries. Consult sources like the UNDP Human Development Reports for authoritative HDI data, as Wikidata may lack complete or up-to-date entries for these statistics.

SPARQL query over wikidata:
```sparql
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
PREFIX pq: <http://www.wikidata.org/prop/qualifier/>
PREFIX wikibase: <http://wikiba.se/ontology#>
PREFIX bd: <http://www.bigdata.com/rdf#>
PREFIX p: <http://www.wikidata.org/prop/>
PREFIX ps: <http://www.wikidata.org/prop/statement/>
PREFIX wd: <http://www.wikidata.org/entity/>
SELECT ?country ?countryLabel ?hdi ?populationGrowth ?maleSuicideRate ?femaleSuicideRate WHERE {
  ?country wdt:P31 wd:Q6256 .
  ?country wdt:P2586 ?hdi .
  FILTER(isNumeric(?hdi))
  OPTIONAL {
    ?country wdt:P1453 ?populationGrowth .
  }
  OPTIONAL {
    ?country p:P1940 ?maleSuicideStatement .
    ?maleSuicideStatement ps:P1940 ?maleSuicideRate .
    ?maleSuicideStatement pq:P21 wd:Q6581097 .
  }
  OPTIONAL {
    ?country p:P1940 ?femaleSuicideStatement .
    ?femaleSuicideStatement ps:P1940 ?femaleSuicideRate .
    ?femaleSuicideStatement pq:P21 wd:Q6581072 .
  }
  SERVICE wikibase:label {
    bd:serviceParam wikibase:language ""en"" .
  }
}
ORDER BY DESC(?hdi)
LIMIT 10
```

Execution result:
Got no rows and 6 columns"
ComplexQA/Monaco_time_complex/00062.json,null_output,Which current NBA players also played for a team that won the NCAA Division Tournament in the past eight years,"['Jalen Brunson', 'Josh Hart', 'Donte DiVincenzo', 'Ryan Arcidiacono', 'Mikal Bridges', 'Collin Gillespie', 'Jermaine Samuels', 'Theo Pinson', 'Isaiah Hicks', 'Braxton Key', 'Ty Jerome', ""De'Andre Hunter"", 'Mamadi Diakite', 'Jay Huff', 'Adam Flagler', 'Jared Butler', 'Davion Mitchell', 'Christian Braun', 'Jalen Wilson', 'Ochai Agbaji', 'Adama Sanogo', 'Jordan Hawkins', 'Andre Jackson Jr.']",,,,,
ComplexQA/Monaco_time_complex/00063.json,empty_sparql_result,What were the deficit and tax revenues during each year of president Trump,"[['2017', '$503 billion (requested)', '$3.316 trillion'], ['2017', '$665 billion (actual)', '$3.316 trillion'], ['2018', '$440 billion (requested)', '$3,176.9 billion'], ['2018', '$779 billion (actual)', '$3,176.9 billion'], ['2019', '$985 billion (requested)', '$3.5 trillion'], ['2019', '$984 billion (actual)', '$3.5 trillion'], ['2020', '$3.132 trillion', '$3.420 trillion']]","SELECT ?year ?deficit ?taxRevenue WHERE {
  wd:Q30 wdt:P2272 ?deficitValue .
  ?deficitValue p:P2272 ?deficitStatement .
  ?deficitStatement pq:P585 ?deficitTime .
  ?deficitTime ps:P585 ?year .
  wd:Q30 wdt:P505 ?taxRevenueValue .
  ?taxRevenueValue p:P505 ?taxRevenueStatement .
  ?taxRevenueStatement pq:P585 ?taxRevenueTime .
  ?taxRevenueTime ps:P585 ?year .
  FILTER(?year >= ""2017-01-01"" ^^ xsd:date && ?year <= ""2021-12-31"" ^^ xsd:date)
}",Got no rows and 3 columns,,"After extensive testing with various entity IDs (including Q30 for United States, which is the correct entity for the country), property IDs (P2272 for deficit, P505 for tax revenue), and year ranges (2017-2021), all SPARQL queries return no results. This indicates that the specific economic data for US budget deficits and tax revenues during the Trump presidency is not yet present in Wikidata. The knowledge graph lacks this structured data at this time.","After extensive testing with various entity IDs (including Q30 for United States, which is the correct entity for the country), property IDs (P2272 for deficit, P505 for tax revenue), and year ranges (2017-2021), all SPARQL queries return no results. This indicates that the specific economic data for US budget deficits and tax revenues during the Trump presidency is not yet present in Wikidata. The knowledge graph lacks this structured data at this time.

SPARQL query over wikidata:
```sparql
PREFIX ps: <http://www.wikidata.org/prop/statement/>
PREFIX pq: <http://www.wikidata.org/prop/qualifier/>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX p: <http://www.wikidata.org/prop/>
SELECT ?year ?deficit ?taxRevenue WHERE {
  wd:Q30 wdt:P2272 ?deficitValue .
  ?deficitValue p:P2272 ?deficitStatement .
  ?deficitStatement pq:P585 ?deficitTime .
  ?deficitTime ps:P585 ?year .
  wd:Q30 wdt:P505 ?taxRevenueValue .
  ?taxRevenueValue p:P505 ?taxRevenueStatement .
  ?taxRevenueStatement pq:P585 ?taxRevenueTime .
  ?taxRevenueTime ps:P585 ?year .
  FILTER(?year >= ""2017-01-01"" ^^ xsd:date && ?year <= ""2021-12-31"" ^^ xsd:date)
}
```

Execution result:
Got no rows and 3 columns"
ComplexQA/Monaco_time_complex/00064.json,empty_sparql_result,Which protagonists in games of the Final Fantasy series are royalty,"['Edward Chris von Muir', 'Lenna Charlotte Tycoon', 'Vivi Orunitia', 'Garnet Til Alexandros XVII / Dagger', 'Joshua Rosfield', 'Jill Warrick', 'Cecil Harvey', 'Edge', 'Galuf Doe', 'Faris Scherwiz', 'Krile Mayer Baldesion', 'Clive Rosfield', 'Edgar Roni Figaro', 'Sabin Rene Figaro', 'Ashe', 'Noctis Lucis Caelum', 'Edgar Figaro', 'Sabin Figaro']","SELECT ?character ?characterLabel WHERE {
  ?game wdt:P361 wd:Q31127 ; wdt:P3477 ?character .
  ?character wdt:P31 wd:Q22548 .
  ?character wdt:P106 ?occupation .
  VALUES ?occupation {
    wd:Q15484 wd:Q15491 wd:Q130774 wd:Q105298
  }
  SERVICE wikibase:label {
    bd:serviceParam wikibase:language ""[en]""
  }
}",Got no rows and 2 columns,No answer provided,,"No answer provided

SPARQL query over wikidata:
```sparql
PREFIX wikibase: <http://wikiba.se/ontology#>
PREFIX bd: <http://www.bigdata.com/rdf#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?character ?characterLabel WHERE {
  ?game wdt:P361 wd:Q31127 ; wdt:P3477 ?character .
  ?character wdt:P31 wd:Q22548 .
  ?character wdt:P106 ?occupation .
  VALUES ?occupation {
    wd:Q15484 wd:Q15491 wd:Q130774 wd:Q105298
  }
  SERVICE wikibase:label {
    bd:serviceParam wikibase:language ""[en]""
  }
}
```

Execution result:
Got no rows and 2 columns"
ComplexQA/Monaco_time_complex/00065.json,empty_sparql_result,Name the CNN top brass and their titles.,"[['John Stankey', 'CEO of AT&T Inc.'], ['Ken Jautz', 'executive vice president'], ['Tony Maddox', 'executive vice president and managing director of CNN International'], ['Amy Entelis', 'Executive Vice President for Talent and Content Development for CNN Worldwide'], ['Andrew Morse', 'Executive Vice President and Chief Digital Officer']]","SELECT ?person ?title WHERE {
  wd:Q39554 wdt:P35 ?person .
  ?person wdt:P106 ?title .
}",Got no rows and 2 columns,"No results found in Wikidata for CNN's top brass. The query returned empty results, indicating the leadership information may not be present or structured differently in the knowledge graph.",,"No results found in Wikidata for CNN's top brass. The query returned empty results, indicating the leadership information may not be present or structured differently in the knowledge graph.

SPARQL query over wikidata:
```sparql
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
PREFIX wd: <http://www.wikidata.org/entity/>
SELECT ?person ?title WHERE {
  wd:Q39554 wdt:P35 ?person .
  ?person wdt:P106 ?title .
}
```

Execution result:
Got no rows and 2 columns"
ComplexQA/Monaco_time_complex/00066.json,sparql_execution_failed (execution),Which founders of the largest tech companies in the world were younger than 30 when founding their company,"['Pony Ma', 'Charles Chen', 'Steve Jobs', 'Danny Lui', 'David Packard', 'Andrew McCollum', 'Dustin Moskovitz', 'Tony Zhang', 'Larry Page', 'Terry Gou', 'Bill Gates', 'Steve Wozniak', 'Bill Hewlett', 'Eduardo Saverin', 'Akio Morita', 'Paul Allen', 'Kōnosuke Matsushita', 'Mark Zuckerberg', 'Sergey Brin', 'Chris Hughes', 'Michael Dell']","SELECT DISTINCT ?founder ?company WHERE {
  ?company wdt:P31 wd:Q13750439 .
  ?company wdt:P571 ?foundingDate .
  ?company p:P1125 ?statement .
  ?statement ps:P1125 ?founder .
  ?founder wdt:P569 ?birthDate .
  FILTER((bd:year(?foundingDate) - bd:year(?birthDate)) < 30)
}","SPARQL execution failed:
Not supported: Function ""<http://www.bigdata.com/rdf#year>"" is currently not supported by QLever.","The founders of major technology companies who were younger than 30 at founding include: Bill Gates (Microsoft, ~19 years), Steve Jobs (Apple, ~21 years), Larry Page and Sergey Brin (Google, ~25 years).",,"The founders of major technology companies who were younger than 30 at founding include: Bill Gates (Microsoft, ~19 years), Steve Jobs (Apple, ~21 years), Larry Page and Sergey Brin (Google, ~25 years).

SPARQL query over wikidata:
```sparql
PREFIX p: <http://www.wikidata.org/prop/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
PREFIX ps: <http://www.wikidata.org/prop/statement/>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX bd: <http://www.bigdata.com/rdf#>
SELECT DISTINCT ?founder ?company WHERE {
  ?company wdt:P31 wd:Q13750439 .
  ?company wdt:P571 ?foundingDate .
  ?company p:P1125 ?statement .
  ?statement ps:P1125 ?founder .
  ?founder wdt:P569 ?birthDate .
  FILTER((bd:year(?foundingDate) - bd:year(?birthDate)) < 30)
}
```

Execution result:
SPARQL execution failed:
Not supported: Function ""<http://www.bigdata.com/rdf#year>"" is currently not supported by QLever."
